url,title,asin,price,brand,product_details,breadcrumbs,images_list,Outer Material,Inner Material,Sole,Closure,Heel Height,Heel Type,Shoe Width
https://www.amazon.co.uk/dp/B07YG1MQ86,Skechers Men's D'lux Walker-Pensive Sneaker,B07YG1MQ86,£42.66 - £164.29,Visit the Skechers Store,"Product Dimensions: 
32.8 x 24.4 x 12.4 cm; 200 Grams


Date First Available: 
11 Dec. 2019


Manufacturer: 
Skechers USA Ltd


ASIN: 
B07YG3F58T


Item model number: 
232045


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/41NeJTHxj7L.jpg, https://m.media-amazon.com/images/I/419aUxiF+6L.jpg, https://m.media-amazon.com/images/I/41nG-UXV70L.jpg, https://m.media-amazon.com/images/I/31bW9D8+HhL.jpg, https://m.media-amazon.com/images/I/41JCQbpKrSL.jpg, https://m.media-amazon.com/images/I/31h7ckkZ12L.jpg, https://m.media-amazon.com/images/I/41YC+7Q+DjL.jpg",Synthetic,Synthetic,Rubber,Lace-Up,1.75 inches,Flat,Medium
https://www.amazon.co.uk/dp/B08L8FK8N2,Tommy Jeans Men's Virgil 6d2 Sneaker,B08L8FK8N2,£39.79 - £70.51,Tommy Jeans,"Package Dimensions: 
32.5 x 21 x 12.3 cm; 1.04 Kilograms


Date First Available: 
15 Oct. 2020


Manufacturer: 
PVH


ASIN: 
B08L8CKVGB


Item model number: 
EM0EM00800


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/31MNLsbioiS.jpg, https://m.media-amazon.com/images/I/41sm24a9+pS.jpg, https://m.media-amazon.com/images/I/41yw9Ufc8QS.jpg, https://m.media-amazon.com/images/I/31jAVyHTiiS.jpg, https://m.media-amazon.com/images/I/31v-zy3mEWS.jpg, https://m.media-amazon.com/images/I/31gbVEs1LWS.jpg, https://m.media-amazon.com/images/I/31vHPGVKCjL.jpg",Canvas,Canvas,Thermoplastic Elastomers,Pull On,1,No Heel,Medium
https://www.amazon.co.uk/dp/B097BWMXWZ,Kids Trainers Mesh Running Shoes Casual Sneaker Trainers for Boys Girls,B097BWMXWZ,£24.39 - £26.89,ELAPHURUS,"Package Dimensions: 
22.7 x 21.6 x 7.2 cm; 230 Grams


Date First Available: 
16 Jun. 2021


ASIN: 
B097BVB64W


Department: 
Unisex Kids","['Shoes', ""Boys' Shoes"", 'Fashion & Athletic Trainers', 'Sports & Outdoor Shoes', 'Running Shoes', 'Road Running Shoes']","https://m.media-amazon.com/images/I/41-UExFAHQS.jpg, https://m.media-amazon.com/images/I/51SupX9XYKS.jpg, https://m.media-amazon.com/images/I/51lWZcart3S.jpg, https://m.media-amazon.com/images/I/51fE3iloQsS.jpg, https://m.media-amazon.com/images/I/51EbAO0WaiS.jpg, https://m.media-amazon.com/images/I/41F5cuZwk8S.jpg, https://m.media-amazon.com/images/I/519V+t1S8hS.jpg",Synthetic,Mesh,Rubber,Lace-Up,2 centimetres,Flat,Normal
https://www.amazon.co.uk/dp/B07DWN5QB6,JOINFREE Women Mens Water Shoes Boys Swimming Shoes Watersport Shoes Kids Water Socks Aqua Shoes for Ladies Beach Footwear Quick Dry,B07DWN5QB6,£12.99 - £18.12,Visit the JOINFREE Store,"Package Dimensions: 
23.8 x 10.6 x 3.4 cm; 120 Grams


Date First Available: 
7 Mar. 2020


ASIN: 
B085M9XCQC


Manufacturer reference: 
JF-01-CT01BlackDot34-35


Department: 
Unisex","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Sports & Outdoor Shoes', 'Water Shoes']","https://m.media-amazon.com/images/I/410R5Z+gNqL.jpg, https://m.media-amazon.com/images/I/41lrgJTb0LL.jpg, https://m.media-amazon.com/images/I/31cMGA4WUqL.jpg, https://m.media-amazon.com/images/I/41fiwfnEsKL.jpg, https://m.media-amazon.com/images/I/41SIxYHpZ2L.jpg, https://m.media-amazon.com/images/I/41YZmDISs2L.jpg, https://m.media-amazon.com/images/I/410R5Z+gNqL.jpg",Polyester,Textile,Rubber,Pull On,0.2 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B07TL3T5VL,"find. Arbor, Men's Chelsea Boots",B07TL3T5VL,£18.87 - £57.70,Visit the find. Store,"Package Dimensions: 
39 x 24.6 x 13 cm; 1.27 Kilograms


Date First Available: 
27 Jan. 2020


Manufacturer: 
FIND


ASIN: 
B07TGKFX7T


Item model number: 
Arbor


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Boots']","https://m.media-amazon.com/images/I/41420jNjeKL.jpg, https://m.media-amazon.com/images/I/41UsNEUAq0L.jpg, https://m.media-amazon.com/images/I/41nf01RIXWL.jpg",Leather,Manmade,Ethylene Vinyl Acetate,Pull-On,2.5 centimetres,Flat,Normal
https://www.amazon.co.uk/dp/B082JGGQBM,CAPRICE Women's 9-9-23705-25 Sneaker,B082JGGQBM,£28.49 - £80.51,CAPRICE,"Package Dimensions: 
32.4 x 21.4 x 11.6 cm; 920 Grams


Date First Available: 
11 Dec. 2019


Manufacturer: 
Caprice


ASIN: 
B082JG4MLD


Item model number: 
9-9-23705-25 017


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/41IpUUPHBAL.jpg, https://m.media-amazon.com/images/I/4178OZa424L.jpg, https://m.media-amazon.com/images/I/41PohM8MwzL.jpg, https://m.media-amazon.com/images/I/31hjTO-Li8L.jpg, https://m.media-amazon.com/images/I/313jxlibisL.jpg, https://m.media-amazon.com/images/I/31rkV8ow-OL.jpg, https://m.media-amazon.com/images/I/41b6tfwT1PL.jpg",Smooth Leather,Manmade,Ethylene Vinyl Acetate,Zip,5 centimetres,Flat,Wide
https://www.amazon.co.uk/dp/B073Q37RPZ,"Semler Women's Birgit Brogues, Braun Fango 030, 3.5 UK",B073Q37RPZ,£72.58,Semler,"Is Discontinued By Manufacturer: 
No


Package Dimensions: 
1 x 1 x 1 cm; 1 Kilograms


Date First Available: 
8 Aug. 2018


Manufacturer: 
Semler


ASIN: 
B073Q37RPZ


Item model number: 
B6025-511


Department: 
Women’s","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/41Qxez7TXZL.jpg, https://m.media-amazon.com/images/I/41+p+TzasyL.jpg, https://m.media-amazon.com/images/I/41Te2VfYzaL.jpg, https://m.media-amazon.com/images/I/3121Yu3DG4L.jpg, https://m.media-amazon.com/images/I/31gJG5gZ8iL.jpg, https://m.media-amazon.com/images/I/31n136FIDtL.jpg, https://m.media-amazon.com/images/I/41kFEa3Jb6L.jpg",Leather,Leather,Synthetic,Lace-Up,2.5 centimetres,Flat,Normal
https://www.amazon.co.uk/dp/B000ER5QTO,Keds Women's Champion Leather Sneaker,B000ER5QTO,£31.49 - £95.82,Visit the Keds Store,"Is Discontinued By Manufacturer: 
No


Product Dimensions: 
28.19 x 15.49 x 10.41 cm; 221.13 Grams


Date First Available: 
4 Jun. 2010


Manufacturer: 
Keds


ASIN: 
B000ER5QTO


Item model number: 
WH45780


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/31ZjLY9TDrL.jpg, https://m.media-amazon.com/images/I/41xYWRUaSzL.jpg, https://m.media-amazon.com/images/I/41Zd6UsU1XL.jpg, https://m.media-amazon.com/images/I/314cFgUK+7L.jpg, https://m.media-amazon.com/images/I/31foPtyddjL.jpg, https://m.media-amazon.com/images/I/31deiaySEaL.jpg, https://m.media-amazon.com/images/I/415meuBvVWL.jpg",Leather,Textile,Rubber,Lace-Up,1 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B08FMFCP92,bugatti Men's 311647101400 Laces,B08FMFCP92,£22.34 - £76.88,bugatti,"Package Dimensions: 
36 x 21.8 x 13.2 cm; 900 Grams


Date First Available: 
11 Aug. 2020


Manufacturer: 
bugatti


ASIN: 
B08FMFCP92


Item model number: 
311647101400


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Lace-ups']","https://m.media-amazon.com/images/I/31F3gcq1BdL.jpg, https://m.media-amazon.com/images/I/3167BMnFKjL.jpg, https://m.media-amazon.com/images/I/31xAia5PEsL.jpg, https://m.media-amazon.com/images/I/31n0ezfiNuL.jpg, https://m.media-amazon.com/images/I/31v+TSx9S0L.jpg, https://m.media-amazon.com/images/I/31ysDj9Bu+L.jpg, https://m.media-amazon.com/images/I/31IScd6kHcL.jpg",Suede,Textile,synthetic,Lace-Up,1 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B091MJKLBV,"RUYBOZRY Practice Jazz Shoes Split Sole Non-Slip Jazz Dance Shoes for Women&Men,Model-TJ-Jazz-JY",B091MJKLBV,£26.59 - £47.59,RUYBOZRY,"Product Dimensions: 
20.5 x 6 x 9 cm; 200 Grams


Date First Available: 
7 May 2021


Manufacturer: 
RUYBOZRY


ASIN: 
B091MRG8PY


Item model number: 
S-EU-TJ-JAZZ-MJD


Department: 
Girl's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Sports & Outdoor Shoes', 'Dance Shoes']","https://m.media-amazon.com/images/I/411D6QLxwvS.jpg, https://m.media-amazon.com/images/I/410TUGhTptL.jpg, https://m.media-amazon.com/images/I/41T31Psbn5L.jpg, https://m.media-amazon.com/images/I/41FuT4vNwGS.jpg, https://m.media-amazon.com/images/I/41iSk6WPPtL.jpg, https://m.media-amazon.com/images/I/51oTfuGSkRL.jpg, https://m.media-amazon.com/images/I/51J9I453H+S.jpg",Smooth Leather,Shearling,"The split sole material is EVA (Ethylene Vinyl Acetate Copolymer),which is shock-absorbing and non-slip,which can provide you with a full range of foot protection.",Pull On,1 centimetres,Flat,Normal centimetres
https://www.amazon.co.uk/dp/B075JM87QN,Timberland Unisex Kid's Double Strap Hook & Loop Waterproof (Toddler) Chukka Boots,B075JM87QN,£20.26 - £64.52,Visit the Timberland Store,"Is Discontinued By Manufacturer: 
No


Package Dimensions: 
33.6 x 19.6 x 12.4 cm; 980 Grams


Date First Available: 
19 Oct. 2016


Manufacturer: 
Timberland


ASIN: 
B01M7RUZR4


Item model number: 
TB0A17TU0011


Department: 
Unisex Kids","['Shoes', ""Boys' Shoes"", 'Boots']","https://m.media-amazon.com/images/I/31ZF9cb48BL.jpg, https://m.media-amazon.com/images/I/31QXeHewhTL.jpg, https://m.media-amazon.com/images/I/31tl4+qFbYL.jpg, https://m.media-amazon.com/images/I/31D-TUZURjL.jpg, https://m.media-amazon.com/images/I/31UZ6JpcOwL.jpg, https://m.media-amazon.com/images/I/31ZUnWkbvrL.jpg, https://m.media-amazon.com/images/I/31s9we4z05L.jpg",Leather,Textile,Rubber,Hook & Loop,2 centimetres,Flat,medium
https://www.amazon.co.uk/dp/B07RRJH3FT,"ECCO Women's Biomstreetw Slip On Trainers, 7 UK",B07RRJH3FT,£41.16 - £164.11,Visit the ECCO Store,"Is Discontinued By Manufacturer: 
No


Product Dimensions: 
33.78 x 28.7 x 13.21 cm; 612 Grams


Date First Available: 
18 July 2019


Manufacturer: 
Ecco


ASIN: 
B07RRJH6RQ


Item model number: 
84183351052


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/41Baz6BSz1L.jpg, https://m.media-amazon.com/images/I/418JSM5lhGL.jpg, https://m.media-amazon.com/images/I/419vrpAlDiL.jpg, https://m.media-amazon.com/images/I/31TvhJy6t-L.jpg, https://m.media-amazon.com/images/I/41dTpRyo0YL.jpg, https://m.media-amazon.com/images/I/41zlV4TOZeL.jpg, https://m.media-amazon.com/images/I/41uiHsW+hoL.jpg",Synthetic,Textile,Rubber,Lace-Up,3 centimetres,Flat,Normal
https://www.amazon.co.uk/dp/B089NZ5W89,UGG Men's Pismo Sneaker Low Perf,B089NZ5W89,£41.12 - £112.52,Visit the UGG Store,"Package Dimensions: 
32.79 x 22.3 x 11.71 cm; 921 Grams


Date First Available: 
4 Jun. 2020


Manufacturer: 
Deckers Europe Ltd trading as UGG


ASIN: 
B089NY4CJV


Item model number: 
1118511


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/31DrN7AAcGL.jpg, https://m.media-amazon.com/images/I/41xRW52IIzL.jpg, https://m.media-amazon.com/images/I/41rCKFHzPfL.jpg, https://m.media-amazon.com/images/I/31NBNLmT40L.jpg, https://m.media-amazon.com/images/I/31w-HUpB-4L.jpg, https://m.media-amazon.com/images/I/31e1rc3DepL.jpg, https://m.media-amazon.com/images/I/31txN9RhCZL.jpg",Cow Leather,Synthetic,Ethylene Vinyl Acetate,Lace-Up,"1 1/4"" inches",Flat,Medium
https://www.amazon.co.uk/dp/B08FMHCPD1,Safety Trainers Men Women Lightweight Work Shoes Steel Toe Cap Breathable Industrial Sneakers,B08FMHCPD1,£29.99 - £37.03,Eagsouni,"Package Dimensions: 
29 x 20 x 10 cm; 940 Grams


Date First Available: 
24 Aug. 2020


ASIN: 
B08GKM4HBT


Item model number: 
YDX2307RD39


Department: 
Unisex","['Shoes', ""Men's Shoes"", 'Work & Utility Footwear']","https://m.media-amazon.com/images/I/41fGkmRjEFL.jpg, https://m.media-amazon.com/images/I/41x++QUBtpL.jpg, https://m.media-amazon.com/images/I/41qLLjgHJuL.jpg, https://m.media-amazon.com/images/I/317xJ9zf0WL.jpg, https://m.media-amazon.com/images/I/41UVhcsrNKL.jpg, https://m.media-amazon.com/images/I/41HmGKeUr9L.jpg, https://m.media-amazon.com/images/I/41Ur-9keDwL.jpg",Synthetic,Synthetic Breathable and soft inner,Non-slip outsole provides a perfect grip in every direction.,Lace-Up,2.5 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B098T8X1RW,"Women's Mesh Trainers Breathable Shoes,Ladies Sneakers Thick Bottom Comfortable Sports Shoes Slip On Walking Shoes Loafers Low Top Shoes",B098T8X1RW,£5.48 - £10.68,ZHIZIHUA,"Date First Available: 
7 July 2021


Manufacturer: 
ZHIZIHUA


ASIN: 
B098T8YBPF


Item model number: 
breathable ladies trainers


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/41eQmrsZNYL.jpg, https://m.media-amazon.com/images/I/61T9oHTjkNL.jpg, https://m.media-amazon.com/images/I/613eVgxqqqL.jpg, https://m.media-amazon.com/images/I/61Jm7soxVSL.jpg, https://m.media-amazon.com/images/I/517o8DXSTwL.jpg, https://m.media-amazon.com/images/I/51O1nu-ze-L.jpg","Upper with stretch breathable ultra light weight fabric for fast draining and cross ventilation, give excellent flexible and comfortable. -- Women Walking Shoes Athletic Trainers Lightweight Trainers Lightweight Ladies Sneakers Shock Gym Fitness Sports Slip On Slip on Running Shoes Tennis Outdoor Loafer Flats Casual Work Nursing Shoes","Fashion knitted mesh upper for ultra-lightweight support, very comfortable to wear. Let your foot always keep dry and cool --- Climbing Trekking Hiking Shoes Summer ladies womens tennis breathable shoes women lady ladies female road running fitness daily walking jogging Gym indoor work lightweight mesh leisure lace up flat fashion shoes Black size 2","Suitable for golf, daily walking, casual, outdoor, sports, tourism, camping, horse riding, driving, walking and etc.Perfect choice to pair with any sport or causal assemble. --- Table Tennis Shoes Climbing Shoes Cycling Shoes Boxing Shoes Softball Shoes Track & Field Shoes Trekking & Hiking Shoes Boating Shoes Basketball Shoes Badminton Shoes Gymnastics Shoes American Handball Shoes Cross Trainers Football Boots Field Hockey Shoes Road Running Shoes Running Shoes",【Warm Reminder】The Size Mark On The shoes Is Chinese Size Number. (Such as Choosing 6 UK and you will receive a Chinese size 38 ). It is recommended to select the corresponding code number according to the length of the foot.,4.5 centimetres,running trainer sport womens slip garden shoes womens black trainers white slip trainer casual trainer badminton shoes ladies ladies black walking shoes,Medium
https://www.amazon.co.uk/dp/B08R2CZGG5,Women's Sports Shoes Very Breathable and Lightweight with Platform Fashion Sports,B08R2CZGG5,£17.24 - £23.47,P&L,"Product Dimensions: 
30 x 15 x 10 cm; 540 Grams


Date First Available: 
15 Jan. 2021


ASIN: 
B08SLGYLRJ


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/41vJ2ecchpL.jpg, https://m.media-amazon.com/images/I/31spfCFhmuL.jpg, https://m.media-amazon.com/images/I/313zP17zVhL.jpg, https://m.media-amazon.com/images/I/41EiWBeAJHL.jpg, https://m.media-amazon.com/images/I/41mPQ57ZHUL.jpg, https://m.media-amazon.com/images/I/31HXyu37xPL.jpg",Synthetic,Craft,Ethylene Vinyl Acetate,laces,4 centimetres,Platform,Normal centimetres
https://www.amazon.co.uk/dp/B015IQDZXE,Think! Kong Men’s Derby Lace-Up,B015IQDZXE,£100.54 - £142.99,Think!,"Is Discontinued By Manufacturer: 
No


Package Dimensions: 
37.2 x 24 x 12.8 cm; 1.2 Kilograms


Date First Available: 
30 Nov. 2015


Manufacturer: 
Think


ASIN: 
B015IQDKQ6


Item model number: 
88865400


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Lace-ups']","https://m.media-amazon.com/images/I/31kzWwowyvL.jpg, https://m.media-amazon.com/images/I/41XqQMYsXpL.jpg, https://m.media-amazon.com/images/I/31e8t1F8clL.jpg, https://m.media-amazon.com/images/I/21ytoMjy4UL.jpg, https://m.media-amazon.com/images/I/31AmEC2eLDL.jpg, https://m.media-amazon.com/images/I/31nm6vx8SVL.jpg, https://m.media-amazon.com/images/I/31CN5vbdOCL.jpg",Leather,Leather,Rubber,Lace-Up,1.5 centimetres,Block,Normal
https://www.amazon.co.uk/dp/B07GRXNDCK,Mercury MXC Kids Boys Girls White School Trainers Pumps Hook and Loop Straps Size 8-2,B07GRXNDCK,£9.98 - £13.99,Mercury MXC,"Is Discontinued By Manufacturer: 
No


Product Dimensions: 
26 x 9 x 16.5 cm; 480 Grams


Date First Available: 
29 Aug. 2018


ASIN: 
B07GXQFMR8


Department: 
Unisex Kids","['Shoes', ""Boys' Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/41a+kO8oZJL.jpg, https://m.media-amazon.com/images/I/41ECxNfpHVL.jpg",Faux Leather,Synthetic,Rubber,Hook & Loop,2 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B07567D3L5,"Skechers Classic Fit-Delson-Camden, Men’s Sneakers",B07567D3L5,£44.30 - £197.90,Visit the Skechers Store,"Package Dimensions: 
33.39 x 23.6 x 13.19 cm; 720 Grams


Date First Available: 
15 Feb. 2018


Manufacturer: 
Skechers


ASIN: 
B076T84SB9


Item model number: 
65474


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/51lUSWxQyFL.jpg, https://m.media-amazon.com/images/I/416LkXSmjUL.jpg, https://m.media-amazon.com/images/I/31EeJkGhpQL.jpg, https://m.media-amazon.com/images/I/21sHq+wk+3L.jpg, https://m.media-amazon.com/images/I/416u9zUkwCL.jpg, https://m.media-amazon.com/images/I/41RBJ2+-CFL.jpg, https://m.media-amazon.com/images/I/31JzrbVjoDL.jpg",Synthetic,Textile,Ethylene Vinyl Acetate,Lace-Up,2.5 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B07DJZYBPR,Geox Baby Girl's B Rishon Low-Top Sneakers,B07DJZYBPR,£20.14 - £54.71,Visit the Geox Store,"Package Dimensions: 
20.6 x 15.8 x 8.4 cm; 380 Grams


Date First Available: 
13 Jun. 2019


Manufacturer: 
Geox


ASIN: 
B07SQFY1V6


Item model number: 
B840LA0MAAS


Department: 
Baby Girls","['Shoes', ""Girls' Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/4130ydmlhSL.jpg, https://m.media-amazon.com/images/I/51iRhGb2NgL.jpg, https://m.media-amazon.com/images/I/51ww92QMMVL.jpg, https://m.media-amazon.com/images/I/31N95KcZMdL.jpg, https://m.media-amazon.com/images/I/41sULh4ko+L.jpg, https://m.media-amazon.com/images/I/41XIqsmrjVL.jpg, https://m.media-amazon.com/images/I/41Dnl85fRSL.jpg",Leather,Textile,Ethylene Vinyl Acetate,Hook & Loop,2 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B072LS66LV,rismart Women's Hidden Wedge Heel Lace Up Perfect Comfort Leather Trainers Shoes,B072LS66LV,£32.27 - £35.27,rismart,"Is Discontinued By Manufacturer: 
No


Product Dimensions: 
30 x 10 x 20 cm; 453.59 Grams


Date First Available: 
21 May 2017


ASIN: 
B0719NNJVB


Item model number: 
SN2528


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/414j6oXJmAS.jpg, https://m.media-amazon.com/images/I/41bYjq4waRS.jpg, https://m.media-amazon.com/images/I/41AhdE-X-sS.jpg, https://m.media-amazon.com/images/I/41hsEzn9seS.jpg, https://m.media-amazon.com/images/I/41sks-QPMPS.jpg, https://m.media-amazon.com/images/I/31BBeVs-vrS.jpg, https://m.media-amazon.com/images/I/41DKCyQuB8S.jpg",Leather,Synthetic,Rubber,Lace-Up,5.5 centimetres,Wedge,Normal
https://www.amazon.co.uk/dp/B09317LDZ1,Clarks Childrens Casual Hook and Loop Strap Shoes Tiny Sky T - Navy Leather - UK Size 4.5H - EU Size 20.5 - US Size 5XW,B09317LDZ1,£32.99,Visit the Clarks Store,"Date First Available: 
15 Feb. 2021


Manufacturer: 
Clarks


ASIN: 
B09317LDZ1


Department: 
Unisex Baby","['Shoes', ""Girls' Shoes""]",https://m.media-amazon.com/images/I/41PyM4HdYcS.jpg,Smooth Leather,Leather,Synthetic,Hook & Loop,1 centimetres,Flat,Large
https://www.amazon.co.uk/dp/B001ATIMEQ,"Sorel Children's Unisex Winter Boots, Youth Caribou",B001ATIMEQ,£62.66 - £104.82,Visit the Sorel Store,"Is Discontinued By Manufacturer: 
No


Product Dimensions: 
33.02 x 30.48 x 15.24 cm; 816.47 Grams


Date First Available: 
18 July 2013


Manufacturer: 
Sorel


ASIN: 
B001ATM67K


Item model number: 
1123511281


Department: 
Unisex Baby","['Shoes', ""Boys' Shoes"", 'Boots']","https://m.media-amazon.com/images/I/41rflmiPd7L.jpg, https://m.media-amazon.com/images/I/41SQnXRG9hL.jpg, https://m.media-amazon.com/images/I/41+Y9hTY8IL.jpg, https://m.media-amazon.com/images/I/41kFsDoB9LL.jpg, https://m.media-amazon.com/images/I/51zhwQXcURL.jpg, https://m.media-amazon.com/images/I/51RgV8l2FzL.jpg, https://m.media-amazon.com/images/I/51f0A6290AL.jpg",Leather,Manmade,Rubber,Pull-On,3 centimetres,Flat,Normal
https://www.amazon.co.uk/dp/B07KYGB2LY,lumberjack Women's Raul Gymnastics Shoes,B07KYGB2LY,£51.20 - £87.61,Lumberjack,"Package Dimensions: 
31.75 x 23.62 x 11.43 cm; 1.02 Kilograms


Date First Available: 
4 Dec. 2018


Manufacturer: 
Lumberjack


ASIN: 
B07KYFDZNJ


Item model number: 
SW01305-008P25


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/31To6bKDQFL.jpg, https://m.media-amazon.com/images/I/31ghVzLFv-L.jpg, https://m.media-amazon.com/images/I/31USTcoValL.jpg, https://m.media-amazon.com/images/I/31xv8pDnRpL.jpg, https://m.media-amazon.com/images/I/310mnSbZUaL.jpg, https://m.media-amazon.com/images/I/31sViWHBLzL.jpg, https://m.media-amazon.com/images/I/41vBhIZbwDL.jpg",Leather,Textile,Rubber,Lace-Up,5 centimetres,Wedge,Medium
https://www.amazon.co.uk/dp/B01IRHFY44,New Rock Neobiker M-7605-s20 Unisex Platform Boots,B01IRHFY44,£126.00,New Rock,"Item Weight: 
2.8 Kilograms


Date First Available: 
20 July 2016


Manufacturer: 
New Rock


ASIN: 
B01IRHFUWU


Item model number: 
M.7605-S20-41


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Boots']","https://m.media-amazon.com/images/I/51jEcpftXWL.jpg, https://m.media-amazon.com/images/I/51nENpBG2zL.jpg, https://m.media-amazon.com/images/I/41bzv74mv6L.jpg, https://m.media-amazon.com/images/I/519ppQdK++L.jpg, https://m.media-amazon.com/images/I/4190rkcRMSL.jpg, https://m.media-amazon.com/images/I/41pwFSrmb1L.jpg, https://m.media-amazon.com/images/I/410-wwfcv2L.jpg",Leather,Leather,Rubber,Pull On,4.4 centimetres,Flat,Medium
